Country,State,State ID,Country ID,Network Speed
India,Punjab,1149,147,26
India,Pune,1937,147,542
China,Hainan,1692,165,670
China,Gansu,1121,165,457
China,Shichugan,1220,165,390
China,Fujian,1046,165,660
China,Liaonin,1537,165,247
China,Chethua,1661,165,216
USA,California,1936,128,245
USA,Texas,1052,128,787
USA,Florida,1183,128,180
USA,Alaska,1370,128,53
USA,Hawaii,1745,128,902
USA,Virginia,1610,128,55
India,Kerala,1846,147,604
India,Bangalore,1372,147,407
India,Delhi,1829,147,775
India,Hyderabad,1161,147,227
India,Punjab,1149,147,830
India,Pune,1937,147,604
China,Hainan,1692,165,607
China,Gansu,1121,165,784
China,Shichugan,1220,165,827
China,Fujian,1046,165,100
China,Liaonin,1537,165,155
China,Chethua,1661,165,153
USA,California,1936,128,783
USA,Texas,1052,128,168
USA,Florida,1183,128,46
USA,Alaska,1370,128,102
USA,Hawaii,1745,128,712
USA,Virginia,1610,128,781
Canada,Alberta,1108,148,149
Canada,British Columbia,1690,148,582
Canada,New Brunswick,1996,148,702
Canada,Ontario,1752,148,159
Canada,Nova Scotia,1778,148,831
Japan,Hokkaido,1246,165,788
Japan,Tohoku,1252,165,766
Japan,Kanto,1478,165,735
Japan,Chubu,1731,165,741
Japan,Kinki,1564,165,668
Japan,Chugoku,1463,165,58
Australia,New South Wales,1346,130,744
Australia,Victoria,1721,130,77
Australia,Queensland,1586,130,264
Australia,Western Australia,1409,130,900
Australia,South Australia,1700,130,595
Australia,Tasmania,1881,130,520
USA,California,1936,128,421
USA,Texas,1052,128,330
USA,Florida,1183,128,84
USA,Alaska,1370,128,358
USA,Hawaii,1745,128,449
USA,Virginia,1610,128,667
Canada,Alberta,1108,148,888
Canada,British Columbia,1690,148,447
Canada,New Brunswick,1996,148,809
Canada,Ontario,1752,148,960
Canada,Nova Scotia,1778,148,23
Japan,Hokkaido,1246,165,621
Japan,Tohoku,1252,165,95
Japan,Kanto,1478,165,332
Japan,Chubu,1731,165,969
Japan,Kinki,1564,165,607
Japan,Chugoku,1463,165,520
Australia,New South Wales,1346,130,312
Australia,Victoria,1721,130,203
Australia,Queensland,1586,130,175
Australia,Western Australia,1409,130,546
Australia,South Australia,1700,130,275
Australia,Tasmania,1881,130,213
India,Kerala,1846,147,220
India,Bangalore,1372,147,931
India,Delhi,1829,147,284
India,Hyderabad,1161,147,558
India,Punjab,1149,147,734
India,Pune,1937,147,20
China,Hainan,1692,165,321
China,Gansu,1121,165,955
China,Shichugan,1220,165,52
China,Fujian,1046,165,425
China,Liaonin,1537,165,849
China,Chethua,1661,165,786
India,Kerala,1846,147,964
India,Bangalore,1372,147,263
India,Delhi,1829,147,621
India,Hyderabad,1161,147,803
India,Punjab,1149,147,391
India,Pune,1937,147,794
China,Hainan,1692,165,374
China,Gansu,1121,165,564
China,Shichugan,1220,165,60
China,Fujian,1046,165,227
China,Liaonin,1537,165,212
China,Chethua,1661,165,714
USA,California,1936,128,5
USA,Texas,1052,128,879
USA,Florida,1183,128,833
USA,Alaska,1370,128,185
USA,Hawaii,1745,128,183
USA,Virginia,1610,128,264
Canada,Alberta,1108,148,85
Canada,British Columbia,1690,148,472
Canada,New Brunswick,1996,148,99
Canada,Ontario,1752,148,231
Canada,Nova Scotia,1778,148,125
Japan,Hokkaido,1246,165,697
Japan,Tohoku,1252,165,882
Japan,Kanto,1478,165,425
Japan,Chubu,1731,165,99
Japan,Kinki,1564,165,807
Japan,Chugoku,1463,165,385
Australia,New South Wales,1346,130,440
Australia,Victoria,1721,130,633
Australia,Queensland,1586,130,722
Australia,Western Australia,1409,130,17
Australia,South Australia,1700,130,424
Australia,Tasmania,1881,130,721
India,Kerala,1846,147,995
India,Bangalore,1372,147,817
India,Delhi,1829,147,48
India,Hyderabad,1161,147,124
India,Punjab,1149,147,796
India,Pune,1937,147,779
China,Hainan,1692,165,108
China,Gansu,1121,165,720
China,Shichugan,1220,165,154
China,Fujian,1046,165,883
China,Liaonin,1537,165,539
China,Chethua,1661,165,937
USA,California,1936,128,933
USA,Texas,1052,128,667
USA,Florida,1183,128,878
USA,Alaska,1370,128,417
USA,Hawaii,1745,128,363
USA,Virginia,1610,128,300
Canada,Alberta,1108,148,524
Canada,British Columbia,1690,148,899
Canada,New Brunswick,1996,148,733
Canada,Ontario,1752,148,975
Canada,Nova Scotia,1778,148,376
Japan,Hokkaido,1246,165,538
Japan,Tohoku,1252,165,350
Japan,Kanto,1478,165,890
Japan,Chubu,1731,165,249
Japan,Kinki,1564,165,816
Japan,Chugoku,1463,165,25
Australia,New South Wales,1346,130,708
Australia,Victoria,1721,130,235
Australia,Queensland,1586,130,769
Australia,Western Australia,1409,130,6
Australia,South Australia,1700,130,487
Australia,Tasmania,1881,130,125
India,Kerala,1846,147,563
India,Bangalore,1372,147,836
India,Delhi,1829,147,832
India,Hyderabad,1161,147,504
India,Punjab,1149,147,950
India,Pune,1937,147,756
China,Hainan,1692,165,443
China,Gansu,1121,165,2
China,Shichugan,1220,165,947
China,Fujian,1046,165,558
China,Liaonin,1537,165,250
China,Chethua,1661,165,73
USA,California,1936,128,366
USA,Texas,1052,128,893
USA,Florida,1183,128,463
USA,Alaska,1370,128,624
USA,Hawaii,1745,128,670
USA,Virginia,1610,128,339
Canada,Alberta,1108,148,638
Canada,British Columbia,1690,148,391
Canada,New Brunswick,1996,148,372
Canada,Ontario,1752,148,723
Canada,Nova Scotia,1778,148,502
Japan,Hokkaido,1246,165,345
Japan,Tohoku,1252,165,275
Japan,Kanto,1478,165,306
Japan,Chubu,1731,165,476
Japan,Kinki,1564,165,623
Japan,Chugoku,1463,165,563
Australia,New South Wales,1346,130,302
Australia,Victoria,1721,130,90
Australia,Queensland,1586,130,282
Australia,Western Australia,1409,130,931
Australia,South Australia,1700,130,70
Australia,Tasmania,1881,130,853
India,Kerala,1846,147,208
India,Bangalore,1372,147,22
India,Delhi,1829,147,763
India,Hyderabad,1161,147,240
India,Punjab,1149,147,463
India,Pune,1937,147,698
China,Hainan,1692,165,706
China,Gansu,1121,165,637
China,Shichugan,1220,165,822
China,Fujian,1046,165,292
China,Liaonin,1537,165,106
China,Chethua,1661,165,213
USA,California,1936,128,736
USA,Texas,1052,128,454
USA,Florida,1183,128,607
USA,Alaska,1370,128,170
USA,Hawaii,1745,128,343
USA,Virginia,1610,128,545
Canada,Alberta,1108,148,813
Canada,British Columbia,1690,148,161
Canada,New Brunswick,1996,148,483
Canada,Ontario,1752,148,800
Canada,Nova Scotia,1778,148,604
Japan,Hokkaido,1246,165,973
Japan,Tohoku,1252,165,663
Japan,Kanto,1478,165,294
Japan,Chubu,1731,165,489
Japan,Kinki,1564,165,867
Japan,Chugoku,1463,165,555
Australia,New South Wales,1346,130,361
Australia,Victoria,1721,130,3
Australia,Queensland,1586,130,637
Australia,Western Australia,1409,130,277
Australia,South Australia,1700,130,903
Australia,Tasmania,1881,130,70
USA,California,1936,128,680
USA,Texas,1052,128,199
USA,Florida,1183,128,36
USA,Alaska,1370,128,672
USA,Hawaii,1745,128,217
USA,Virginia,1610,128,989
Canada,Alberta,1108,148,111
Canada,British Columbia,1690,148,370
Canada,New Brunswick,1996,148,475
Canada,Ontario,1752,148,890
Canada,Nova Scotia,1778,148,770
Japan,Hokkaido,1246,165,357
Japan,Tohoku,1252,165,718
Japan,Kanto,1478,165,718
Japan,Chubu,1731,165,156
Japan,Kinki,1564,165,957
Japan,Chugoku,1463,165,521
Australia,New South Wales,1346,130,573
Australia,Victoria,1721,130,144
Australia,Queensland,1586,130,868
Australia,Western Australia,1409,130,841
Australia,South Australia,1700,130,499
Australia,Tasmania,1881,130,405
India,Kerala,1846,147,22
India,Bangalore,1372,147,594
India,Delhi,1829,147,999
India,Hyderabad,1161,147,742
India,Punjab,1149,147,939
India,Pune,1937,147,795
China,Hainan,1692,165,196
China,Gansu,1121,165,163
China,Shichugan,1220,165,466
China,Fujian,1046,165,595
China,Liaonin,1537,165,143
China,Chethua,1661,165,545
Canada,Alberta,1108,148,252
Canada,British Columbia,1690,148,582
Canada,New Brunswick,1996,148,514
Canada,Ontario,1752,148,762
Canada,Nova Scotia,1778,148,192
Japan,Hokkaido,1246,165,160
Japan,Tohoku,1252,165,160
Japan,Kanto,1478,165,886
Japan,Chubu,1731,165,559
Japan,Kinki,1564,165,615
Japan,Chugoku,1463,165,956
Australia,New South Wales,1346,130,488
Australia,Victoria,1721,130,487
Australia,Queensland,1586,130,834
Australia,Western Australia,1409,130,773
Australia,South Australia,1700,130,77
Australia,Tasmania,1881,130,290
India,Kerala,1846,147,817
India,Bangalore,1372,147,256
India,Delhi,1829,147,292
India,Hyderabad,1161,147,123
India,Punjab,1149,147,675
India,Pune,1937,147,67
China,Hainan,1692,165,803
China,Gansu,1121,165,840
China,Shichugan,1220,165,671
China,Fujian,1046,165,337
China,Liaonin,1537,165,598
China,Chethua,1661,165,733
USA,California,1936,128,200
USA,Texas,1052,128,231
USA,Florida,1183,128,336
USA,Alaska,1370,128,811
USA,Hawaii,1745,128,532
USA,Virginia,1610,128,616
China,Hainan,1692,165,619
China,Gansu,1121,165,966
China,Shichugan,1220,165,798
China,Fujian,1046,165,371
China,Liaonin,1537,165,78
China,Chethua,1661,165,639
USA,California,1936,128,190
USA,Texas,1052,128,827
USA,Florida,1183,128,250
USA,Alaska,1370,128,220
USA,Hawaii,1745,128,898
USA,Virginia,1610,128,473
Canada,Alberta,1108,148,297
Canada,British Columbia,1690,148,8
Canada,New Brunswick,1996,148,138
Canada,Ontario,1752,148,261
Canada,Nova Scotia,1778,148,440
Japan,Hokkaido,1246,165,957
Japan,Tohoku,1252,165,489
Japan,Kanto,1478,165,256
Japan,Chubu,1731,165,631
Japan,Kinki,1564,165,780
Japan,Chugoku,1463,165,245
Australia,New South Wales,1346,130,131
Australia,Victoria,1721,130,328
Australia,Queensland,1586,130,363
Australia,Western Australia,1409,130,797
Australia,South Australia,1700,130,506
Australia,Tasmania,1881,130,842
India,Kerala,1846,147,802
India,Bangalore,1372,147,899
India,Delhi,1829,147,966
India,Hyderabad,1161,147,497
India,Punjab,1149,147,680
India,Pune,1937,147,200
Australia,New South Wales,1346,130,886
Australia,Victoria,1721,130,992
Australia,Queensland,1586,130,269
Australia,Western Australia,1409,130,848
Australia,South Australia,1700,130,431
Australia,Tasmania,1881,130,668
India,Kerala,1846,147,194
India,Bangalore,1372,147,94
India,Delhi,1829,147,460
India,Hyderabad,1161,147,192
India,Punjab,1149,147,896
India,Pune,1937,147,145
China,Hainan,1692,165,958
China,Gansu,1121,165,355
China,Shichugan,1220,165,855
China,Fujian,1046,165,159
China,Liaonin,1537,165,759
China,Chethua,1661,165,882
USA,California,1936,128,132
USA,Texas,1052,128,760
USA,Florida,1183,128,171
USA,Alaska,1370,128,133
USA,Hawaii,1745,128,308
USA,Virginia,1610,128,243
Canada,Alberta,1108,148,545
Canada,British Columbia,1690,148,434
Canada,New Brunswick,1996,148,220
Canada,Ontario,1752,148,12
Canada,Nova Scotia,1778,148,113
Japan,Hokkaido,1246,165,77
Japan,Tohoku,1252,165,562
Japan,Kanto,1478,165,437
Japan,Chubu,1731,165,448
Japan,Kinki,1564,165,825
Japan,Chugoku,1463,165,223
India,Kerala,1846,147,25
India,Bangalore,1372,147,404
India,Delhi,1829,147,242
India,Hyderabad,1161,147,300
India,Punjab,1149,147,358
India,Pune,1937,147,295
China,Hainan,1692,165,597
China,Gansu,1121,165,840
China,Shichugan,1220,165,221
China,Fujian,1046,165,195
China,Liaonin,1537,165,359
China,Chethua,1661,165,115
USA,California,1936,128,921
USA,Texas,1052,128,513
USA,Florida,1183,128,275
USA,Alaska,1370,128,407
USA,Hawaii,1745,128,558
USA,Virginia,1610,128,379
Canada,Alberta,1108,148,39
Canada,British Columbia,1690,148,145
Canada,New Brunswick,1996,148,482
Canada,Ontario,1752,148,240
Canada,Nova Scotia,1778,148,162
Japan,Hokkaido,1246,165,998
Japan,Tohoku,1252,165,963
Japan,Kanto,1478,165,884
Japan,Chubu,1731,165,774
Japan,Kinki,1564,165,446
Japan,Chugoku,1463,165,798
Australia,New South Wales,1346,130,722
Australia,Victoria,1721,130,65
Australia,Queensland,1586,130,589
Australia,Western Australia,1409,130,238
Australia,South Australia,1700,130,82
Australia,Tasmania,1881,130,935
Australia,New South Wales,1346,130,643
Australia,Victoria,1721,130,63
Australia,Queensland,1586,130,850
Australia,Western Australia,1409,130,983
Australia,South Australia,1700,130,302
Australia,Tasmania,1881,130,62
India,Kerala,1846,147,792
India,Bangalore,1372,147,779
India,Delhi,1829,147,764
India,Hyderabad,1161,147,443
India,Punjab,1149,147,961
India,Pune,1937,147,493
China,Hainan,1692,165,170
China,Gansu,1121,165,997
China,Shichugan,1220,165,691
China,Fujian,1046,165,945
China,Liaonin,1537,165,815
China,Chethua,1661,165,780
USA,California,1936,128,870
USA,Texas,1052,128,285
USA,Florida,1183,128,337
USA,Alaska,1370,128,613
USA,Hawaii,1745,128,925
USA,Virginia,1610,128,212
Canada,Alberta,1108,148,259
Canada,British Columbia,1690,148,242
Canada,New Brunswick,1996,148,980
Canada,Ontario,1752,148,292
Canada,Nova Scotia,1778,148,695
Japan,Hokkaido,1246,165,797
Japan,Tohoku,1252,165,440
Japan,Kanto,1478,165,803
Japan,Chubu,1731,165,808
Japan,Kinki,1564,165,149
Japan,Chugoku,1463,165,777
India,Kerala,1846,147,65
India,Bangalore,1372,147,231
India,Delhi,1829,147,234
India,Hyderabad,1161,147,923
India,Punjab,1149,147,234
India,Pune,1937,147,703
China,Hainan,1692,165,926
China,Gansu,1121,165,719
China,Shichugan,1220,165,811
China,Fujian,1046,165,264
China,Liaonin,1537,165,472
China,Chethua,1661,165,909
USA,California,1936,128,632
USA,Texas,1052,128,282
USA,Florida,1183,128,929
USA,Alaska,1370,128,290
USA,Hawaii,1745,128,90
USA,Virginia,1610,128,350
Canada,Alberta,1108,148,913
Canada,British Columbia,1690,148,642
Canada,New Brunswick,1996,148,495
Canada,Ontario,1752,148,738
Canada,Nova Scotia,1778,148,390
Japan,Hokkaido,1246,165,324
Japan,Tohoku,1252,165,19
Japan,Kanto,1478,165,918
Japan,Chubu,1731,165,639
Japan,Kinki,1564,165,363
Japan,Chugoku,1463,165,973
Australia,New South Wales,1346,130,910
Australia,Victoria,1721,130,556
Australia,Queensland,1586,130,989
Australia,Western Australia,1409,130,225
Australia,South Australia,1700,130,459
Australia,Tasmania,1881,130,369
Australia,New South Wales,1346,130,56
Australia,Victoria,1721,130,637
Australia,Queensland,1586,130,731
Australia,Western Australia,1409,130,18
Australia,South Australia,1700,130,277
Australia,Tasmania,1881,130,955
India,Kerala,1846,147,867
India,Bangalore,1372,147,649
India,Delhi,1829,147,827
India,Hyderabad,1161,147,554
India,Punjab,1149,147,413
India,Pune,1937,147,166
China,Hainan,1692,165,379
China,Gansu,1121,165,633
China,Shichugan,1220,165,493
China,Fujian,1046,165,96
China,Liaonin,1537,165,725
China,Chethua,1661,165,204
USA,California,1936,128,723
USA,Texas,1052,128,281
USA,Florida,1183,128,540
USA,Alaska,1370,128,128
USA,Hawaii,1745,128,347
USA,Virginia,1610,128,413
Canada,Alberta,1108,148,173
Canada,British Columbia,1690,148,540
Canada,New Brunswick,1996,148,302
Canada,Ontario,1752,148,593
Canada,Nova Scotia,1778,148,606
Japan,Hokkaido,1246,165,705
Japan,Tohoku,1252,165,409
Japan,Kanto,1478,165,323
Japan,Chubu,1731,165,32
Japan,Kinki,1564,165,535
Japan,Chugoku,1463,165,607
India,Kerala,1846,147,619
India,Bangalore,1372,147,507
India,Delhi,1829,147,688
India,Hyderabad,1161,147,451
India,Punjab,1149,147,134
India,Pune,1937,147,872
China,Hainan,1692,165,470
China,Gansu,1121,165,711
China,Shichugan,1220,165,288
China,Fujian,1046,165,293
China,Liaonin,1537,165,774
China,Chethua,1661,165,190
USA,California,1936,128,817
USA,Texas,1052,128,638
USA,Florida,1183,128,494
USA,Alaska,1370,128,544
USA,Hawaii,1745,128,417
USA,Virginia,1610,128,654
Canada,Alberta,1108,148,420
Canada,British Columbia,1690,148,96
Canada,New Brunswick,1996,148,501
Canada,Ontario,1752,148,736
Canada,Nova Scotia,1778,148,713
Japan,Hokkaido,1246,165,275
Japan,Tohoku,1252,165,236
Japan,Kanto,1478,165,264
Japan,Chubu,1731,165,642
Japan,Kinki,1564,165,332
Japan,Chugoku,1463,165,726
Australia,New South Wales,1346,130,294
Australia,Victoria,1721,130,455
Australia,Queensland,1586,130,256
Australia,Western Australia,1409,130,602
Australia,South Australia,1700,130,586
Australia,Tasmania,1881,130,815
Canada,Alberta,1108,148,602
Canada,British Columbia,1690,148,824
Canada,New Brunswick,1996,148,993
Canada,Ontario,1752,148,145
Canada,Nova Scotia,1778,148,846
Japan,Hokkaido,1246,165,55
Japan,Tohoku,1252,165,109
Japan,Kanto,1478,165,737
Japan,Chubu,1731,165,100
Japan,Kinki,1564,165,629
Japan,Chugoku,1463,165,44
Australia,New South Wales,1346,130,180
Australia,Victoria,1721,130,14
Australia,Queensland,1586,130,689
Australia,Western Australia,1409,130,913
Australia,South Australia,1700,130,773
Australia,Tasmania,1881,130,992
India,Kerala,1846,147,944
India,Bangalore,1372,147,355
India,Delhi,1829,147,562
India,Hyderabad,1161,147,170
India,Punjab,1149,147,99
India,Pune,1937,147,30
China,Hainan,1692,165,29
China,Gansu,1121,165,271
China,Shichugan,1220,165,310
China,Fujian,1046,165,786
China,Liaonin,1537,165,853
China,Chethua,1661,165,426
USA,California,1936,128,887
USA,Texas,1052,128,612
USA,Florida,1183,128,39
USA,Alaska,1370,128,227
USA,Hawaii,1745,128,677
USA,Virginia,1610,128,515
India,Kerala,1846,147,564
India,Bangalore,1372,147,530
India,Delhi,1829,147,182
India,Hyderabad,1161,147,645
India,Punjab,1149,147,564
India,Pune,1937,147,396
China,Hainan,1692,165,362
China,Gansu,1121,165,171
China,Shichugan,1220,165,813
China,Fujian,1046,165,127
China,Liaonin,1537,165,920
China,Chethua,1661,165,276
USA,California,1936,128,996
USA,Texas,1052,128,934
USA,Florida,1183,128,906
USA,Alaska,1370,128,383
USA,Hawaii,1745,128,520
USA,Virginia,1610,128,785
Canada,Alberta,1108,148,278
Canada,British Columbia,1690,148,978
Canada,New Brunswick,1996,148,646
Canada,Ontario,1752,148,19
Canada,Nova Scotia,1778,148,326
Japan,Hokkaido,1246,165,952
Japan,Tohoku,1252,165,1000
Japan,Kanto,1478,165,648
Japan,Chubu,1731,165,875
Japan,Kinki,1564,165,427
Japan,Chugoku,1463,165,373
Australia,New South Wales,1346,130,224
Australia,Victoria,1721,130,854
Australia,Queensland,1586,130,71
Australia,Western Australia,1409,130,603
Australia,South Australia,1700,130,146
Australia,Tasmania,1881,130,517
USA,California,1936,128,366
USA,Texas,1052,128,420
USA,Florida,1183,128,1000
USA,Alaska,1370,128,322
USA,Hawaii,1745,128,76
USA,Virginia,1610,128,453
Canada,Alberta,1108,148,969
Canada,British Columbia,1690,148,975
Canada,New Brunswick,1996,148,546
Canada,Ontario,1752,148,714
Canada,Nova Scotia,1778,148,823
Japan,Hokkaido,1246,165,658
Japan,Tohoku,1252,165,558
Japan,Kanto,1478,165,570
Japan,Chubu,1731,165,256
Japan,Kinki,1564,165,302
Japan,Chugoku,1463,165,536
Australia,New South Wales,1346,130,900
Australia,Victoria,1721,130,387
Australia,Queensland,1586,130,351
Australia,Western Australia,1409,130,282
Australia,South Australia,1700,130,264
Australia,Tasmania,1881,130,667
India,Kerala,1846,147,334
India,Bangalore,1372,147,544
India,Delhi,1829,147,705
India,Hyderabad,1161,147,752
India,Punjab,1149,147,489
India,Pune,1937,147,608
China,Hainan,1692,165,59
China,Gansu,1121,165,905
China,Shichugan,1220,165,268
China,Fujian,1046,165,433
China,Liaonin,1537,165,184
China,Chethua,1661,165,426
India,Kerala,1846,147,835
India,Bangalore,1372,147,72
India,Delhi,1829,147,212
India,Hyderabad,1161,147,303
India,Punjab,1149,147,393
India,Pune,1937,147,529
China,Hainan,1692,165,831
China,Gansu,1121,165,627
China,Shichugan,1220,165,876
China,Fujian,1046,165,953
China,Liaonin,1537,165,41
China,Chethua,1661,165,784
USA,California,1936,128,49
USA,Texas,1052,128,626
USA,Florida,1183,128,312
USA,Alaska,1370,128,458
USA,Hawaii,1745,128,984
USA,Virginia,1610,128,524
Canada,Alberta,1108,148,257
Canada,British Columbia,1690,148,904
Canada,New Brunswick,1996,148,555
Canada,Ontario,1752,148,798
Canada,Nova Scotia,1778,148,254
Japan,Hokkaido,1246,165,123
Japan,Tohoku,1252,165,923
Japan,Kanto,1478,165,593
Japan,Chubu,1731,165,393
Japan,Kinki,1564,165,984
Japan,Chugoku,1463,165,336
Australia,New South Wales,1346,130,523
Australia,Victoria,1721,130,190
Australia,Queensland,1586,130,123
Australia,Western Australia,1409,130,629
Australia,South Australia,1700,130,735
Australia,Tasmania,1881,130,498
Canada,Alberta,1108,148,753
